rfid,total_days_diff
1872907,
1900820,
2962689,
600328,
2516755,
6072678907,
772551,
1090959608,
74940,
1251326,
1933128,
4882518266,
3174398,
4248799212,
1849143,
622122,
3581219,
8317992424,
1654656616,
9155131383,
1862957,
3497221,
608821,
9022940313,
1725131,
246504,
4612198,
1986553,
851188713,
662548,
4951607,
9670832017,
1281385,
103676,
9095967168,
4837905059,
80328,
9838069072,
8845966968,
1578515301,
2040642,
3327730210,
7920353424,
6691072678,
3911058198,
17345535,
7177191916,
3136508,
4058293769,
9099266216,
17362196,
9811949282,
609623,
1821644235,
6261446118,
1450026,
6424464,
7745824708,
3128834,
1928740,
8262939615,
842000,
1789367986,
582911,
1440496,
1860730,
8153609562,
1471855,
1401884,
1423116,
1652255234,
626008,
2375236880,
9940907113,
768103,
16366644,
2001305,
9239188492,
6691069294,
681086,
1851181792,
7456185233,
1860368636,
7950496276,
606553,
2886072388,
6881669333,
6637456,
5516143494,
752193,
4612704,
1306165,
2365057,
1760913784,
9189753804,
3463303504,
316282806,
3322707,
702942,
1871847,
621107,
1452650,
7434101167,
827077,
2967505,
2513099,
6274152566,
625271,
143460,
2468265,
4884067,
2061751,
135293,
3573346,
722134,
1995991,
1293744049,
100196,
5376352908,
7096430694,
81156,
7133319386,
4935179,
3611597,
3058761,
3813563859,
2150911,
640943,
3115269946,
695381,
4006938861,
7122674109,
6365155260,
8823568861,
1421440,
748169506,
284939928,
2410392,
7133320216,
657920490,
1224755,
887727,
3463303735,
2066010,
783171,
7529242435,
2389163,
4708708340,
2498046,
1294353,
8881474534,
17336167,
1611159,
3326415556,
3268442878,
1590868599,
1411109,
9428311164,
5940030137,
1220248,
885749,
6453143571,
1591860,
1299882,
9151989106,
3669756794,
6478650394,
5164785076,
9811880216,
7394735425,
97526,
1940143,
7761877804,
9811956169,
3104641,
4040667955,
1286969,
2715411200,
9841324767,
1307517,
4926366661,
6076831,
1266183,
148625,
5201785847,
1431277685,
3019378,
6272436089,
1301045,
1965258,
2322193870,
9384536474,
8392002512,
3463305414,
1482776,
4302172176,
644129,
1440009,
4664239,
2487596,
17365112,
5228194422,
4373204,
5984211617,
7221124587,
2392278573,
747262,
2940381,
3119827103,
2184115343,
9155160223,
4797525,
526373640,
581982,
1757397,
1477632,
6428269,
4967422993,
120211,
762099,
602793,
1480800,
1961457,
982913,
1228491,
6449202422,
6616340,
6591940808,
738434,
9289290757,
160757,
628722,
783465,
101175,
2317207,
7431259,
3497940519,
9653278653,
7575198765,
844916908,
621212,
8225590896,
5231523797,
2886444225,
5730094701,
2966093,
794352,
690489,
633892402,
649278,
419770392,
7076981563,
4272881819,
1928353,
1260268,
3997219206,
6932615002,
4439074,
3463303461,
9692445959,
1390855,
644278,
1650250,
1417404,
2212090,
8294868753,
644901,
1473445,
2955927,
1520010,
8128558570,
3466886,
3055311,
9316239368,
9229543147,
4640148170,
8819604253,
8392001084,
9219325801,
9663534877,
6124032243,
7105068109,
8599163961,
8496582322,
1090957986,
601139489,
6927482001,
1684509,
1313402,
2149421,
9811883177,
7212849800,
6868931444,
1394979,
3997216534,
9275237626,
8570967605,
4242919753,
678349,
1263773,
7072461746,
9811968339,
8715534617,
3326449728,
657415,
4640147870,
5216544604,
9191708162,
17332901,
1167336,
4006939722,
8869921250,
1579563,
6072678911,
2498314,
8707240549,
3405344,
8400066127,
6449257573,
8317981171,
9700510529,
7988436804,
2293795470,
4111459,
4106458626,
1285306,
1851368,
1888326,
8643291244,
8856168828,
1808640,
1972906,
1244109,
2426649134,
7652443618,
6121837999,
3463304576,
1340012,
6519276045,
6833490237,
3598415432,
1197363593,
605925,
6866129295,
702962,
6439029,
110203,
6383056119,
2043145524,
9811949187,
9810656365,
4363147881,
6795020473,
160237,
1454869,
7778100002,
8400063490,
1415166,
2886088783,
612030,
242846903,
2413404,
8511116105,
8763312388,
7982352783,
9275350794,
929162,
3647087028,
5786498572,
906969099,
1534613,
5156977618,
1430315,
5413635303,
696032,
2950720942,
5351337253,
4663819,
4676040,
4436461,
3845666981,
6406183784,
1270711,
4606119,
3367578500,
672967,
865565,
1296988,
1690603,
5844704490,
1187283,
7988438934,
212703059,
3229391,
1401823,
2603846,
8763314820,
610969,
1665427274,
4508858,
2382647,
614664,
698977,
2530405,
21697965,
9692500689,
1090952379,
419761400,
8649016653,
3157197320,
7445112093,
583079,
80513,
722673,
4148195,
2588815,
1326162,
1265825,
607765,
9995284823,
6449153793,
1424251029,
6591947980,
1541468,
9048286,
791148,
1321450,
4703423461,
7774549074,
1182582,
2664466,
1861239,
3722646845,
625523,
9869610712,
7331527031,
4040665913,
6438066,
4801383656,
5611597704,
2429197,
9356631950,
3212779,
977429259,
666987,
1066660,
6445659971,
760612,
657164,
187281,
8267435046,
7276481469,
740846,
9384544800,
9869687432,
1359239,
804590,
6920985887,
9776777312,
17364528,
6802556048,
2441007,
524063,
2590029474,
4756655,
4500900,
6146758655,
754051,
1750679136,
1094202104,
1559142,
1208804,
601924,
4605613,
1805347,
9922727492,
150579,
4006943396,
101015,
1802415,
1286668,
1381818,
1524410,
2413645,
1992759,
1274338,
6874893594,
1590865652,
760497,
4929599,
2493744,
3294355292,
9156934180,
1230181,
1931922,
6449202379,
9659134862,
9810708373,
2010447,
2977126,
4148314,
366681223,
9750088624,
8570990699,
7349804155,
3463305978,
4006936770,
1977835,
1374386,
3498708,
1523311,
80190,
4040668077,
3116827,
1328600,
1380686,
1162444,
8494877610,
6235299282,
1247509,
4847843906,
1462382,
1544129,
1376186,
4935025026,
3732701290,
8358289022,
1748066614,
8438578069,
4928280,
121232,
6571959130,
7201190307,
750471,
7366006090,
9189744286,
3463303414,
685892,
1803075,
4941775,
5557363597,
3463306450,
672734,
1267608,
748171245,
8019678360,
7141871950,
8946408345,
6939614810,
6274150652,
4372513,
5319120458,
1193220028,
1103096,
831916,
6796952440,
1346371,
4609705,
7055779879,
9229543571,
2553134,
5825864507,
9194555698,
900208820,
4012472477,
603062,
1193218457,
2886092421,
1734985260,
763446363,
680902,
4098239,
1381253,
888140,
9659140238,
8494867382,
3354907467,
941210,
6422255654,
180880,
9811964498,
176303,
7610899156,
9558797804,
1302556,
1373078,
1708335,
4716998,
2472624,
1293757198,
3327729674,
4014921247,
1767838,
1470629701,
1663367,
1377108978,
7152876905,
6449154328,
1342916,
690427,
1780058,
8856192058,
7021835267,
7679608179,
4922701,
4242905820,
4918380,
2374683,
8974394469,
1433984,
621228,
1591863,
1974782,
1629321,
5042117,
607560,
6449255214,
1270753,
1434528,
849550575,
2165473,
1331912,
4669804168,
1224986,
1341622,
1000682,
7079332501,
1190120,
9869687007,
645721,
4874422,
348456584,
2632103389,
1424315776,
686232,
3498010,
811530,
1968985,
3280632,
6752814925,
863419,
2620942,
8869758704,
3347224555,
1700673,
679688,
2970727,
97482,
3404422,
1205940,
6537913209,
4001380,
1200731,
3548412,
3463303943,
8837261338,
91173,
1519682,
9914659272,
6213700989,
2945954,
17366899,
1760012,
596565,
3463303447,
17366524,
8599165483,
2041254,
841615,
3997217300,
1720306,
6431608,
9186433648,
84054,
3105275,
1303912,
4703423257,
8869760089,
823805,
648402,
1762048,
1407319,
1991717,
4041230926,
1336233,
1293729,
284001,
3799711,
9719795811,
1376136,
3514125262,
5532401205,
623397,
2865702536,
1914760408,
8856190748,
901303,
5162217928,
1818059,
720804,
2022630,
120146,
863489,
9670759339,
2428771968,
621762,
775790,
8511116099,
1164232,
1336138,
642402,
1621699,
5347689224,
6445658326,
706193,
3967959780,
2875257236,
1590863903,
6168284425,
2348918,
6331455,
1907284,
633902,
3277198349,
9869687701,
2886074838,
1892286991,
2661392895,
8317985703,
6274131840,
6946948,
1860369630,
2733087388,
1302736,
1361446,
4431533255,
6088572391,
3463305951,
3066801245,
6932654957,
4006943989,
3463303669,
2513290,
3623023,
1306394,
6445737216,
1904831,
1101247,
9655477393,
8851301638,
3908329497,
1233206,
80274,
1200205,
8272396802,
1962696901,
120502,
1230146,
7331582218,
21594915,
8074389822,
8317975015,
125725,
3669753166,
643721,
1271617,
8736306435,
7681601841,
647199,
1234145,
103319122,
1415686,
712628,
649120,
7492517,
766892461,
8400061730,
2150363967,
1533256057,
2107344,
1529092,
640572,
9940906895,
1887974,
9659134607,
3093988,
9506469223,
1757674750,
2102278,
4945952,
2962636,
7529252726,
1097226455,
7533530223,
2002350260,
1906790100,
9750087821,
67359897,
1541369,
8635271641,
2952013624,
4935025000,
4041248235,
1164578,
7275020039,
729337,
1776820,
1983811,
641869,
1066926727,
124724,
604798,
582771,
2337336,
1836194303,
3347224679,
1722284,
604404,
129884,
1303468,
1732277,
6521251284,
681663,
1886522165,
9903644760,
1207688,
1842009,
5551661897,
1934678,
4503377324,
4788937419,
6946870,
1072709,
1900845,
1227170165,
9750912377,
4014921070,
6975325417,
149184,
1986605,
6571955884,
888161,
21584996,
6121836407,
2244981,
704943,
3643904738,
1485969,
3463307192,
3109610238,
1517519,
1680161,
1370877,
1941243,
143050,
7208394163,
5786422487,
995170,
3778883,
8206517203,
9710064107,
7287912358,
5273196,
4441693841,
3163654,
7701497762,
621947,
710046,
2487560,
6088367599,
4105471,
3496315,
1112402180,
7728637582,
154636335,
3828107791,
7268211486,
1594645,
4756194,
3370856083,
2239848301,
5557363592,
9811951832,
604843,
605600,
779800851,
9059629035,
3463303432,
3902019,
1942934,
3866807900,
8914987842,
783786,
1517503,
6599088268,
1391332,
2006570291,
8294868206,
9710063751,
7650033607,
8554249991,
1367096,
605457,
1886480683,
603096,
633202,
5335931154,
7756984836,
6449159360,
2468429,
1960322,
2244171,
2663797,
7156156260,
9275271168,
7219307690,
5255829293,
81742,
1780899,
9168300752,
8216394273,
2050862,
4281562964,
666330,
2021206,
1465192,
7964969682,
1813210266,
2542902,
5825871024,
231287,
6124030341,
1897758318,
1324967,
8915466978,
643294,
1440934,
2146766,
6877932429,
8069001452,
785838,
6423564,
670012,
1434511,
3590669406,
881641,
6341198297,
9750082088,
1696738,
584223,
83986,
9382141979,
1424644,
658228,
1757692,
1488079,
80107,
2459910,
733891,
153596,
627833,
2097484,
3093913,
9914659940,
968456426,
125340,
8702277555,
3274966193,
605263,
2980312,
1286654,
748169204,
1193218863,
3327738081,
1122933,
760627,
2426660715,
2643830,
2622394,
3866786338,
679211584,
7456186148,
778283,
1140606,
7398599411,
761549,
1181516,
582133248,
212703635,
9487683517,
4511183,
3148376471,
1621664,
1217381,
3485039,
3125110,
4343849164,
819367,
6449255816,
1510408,
174451087,
1351672,
2980654,
2627333,
1734984943,
1321373,
3397250242,
89515,
1420331,
5201786448,
8856190771,
8671349809,
3921086,
117653,
6449255833,
2770087365,
1321702,
4612321,
122099,
1507264,
703974,
580922,
3589554086,
212702981,
7065363042,
9922708660,
919253081,
1217376,
664737,
2622785,
2957740,
1963572,
1731979,
7275017605,
5268171437,
7392218,
1284177,
4040665670,
955795455,
8375763426,
651446,
6334179067,
3463305857,
8570909310,
625905,
8018173039,
7434094663,
9194546365,
6024339672,
697294,
1540135,
1293744139,
1882215,
7879488092,
5998489884,
1482741,
1152864,
6272438139,
740505,
8525544152,
2134078,
6975325375,
9078039072,
2280120,
683,
5786442873,
4302173989,
2144806,
85143,
6880638724,
1881056,
9945448787,
3590669387,
7909387201,
9659139090,
583554,
7413665673,
1518337,
1753843,
4053543,
1687132,
3997218088,
7879491170,
5786428320,
4559368528,
4854573,
4034082565,
1574828178,
1652145,
8149671575,
7988793651,
1380168,
1090952551,
21588140,
7349804158,
2993273,
610261,
781973,
129800,
9653337667,
1072887,
1262448,
4860778730,
3633245640,
607977,
7134489139,
4781693891,
5794272343,
6092660278,
186375,
1643914,
779810974,
9512506582,
673051,
1166626,
1240240,
733349,
154640270,
192576,
5042284,
4888445,
9194561961,
6880638723,
872665195,
2985152,
3463305340,
3703508622,
5030158013,
278717,
2616575,
1448082,
1424251146,
2381706,
1644382,
82853,
663788,
1842706,
93973,
9655477571,
1406889634,
240959,
9938482170,
9842903545,
5825867535,
3569277,
2752681920,
3065556,
2632097267,
1454615,
8013320040,
121619,
2770086839,
8703285392,
7834979386,
9189753118,
6490618344,
1971459,
3544470573,
7413665624,
8375765901,
4881725,
7136772794,
622578,
2367374,
4623688,
1966088,
1746899652,
2451210,
1799487952,
3956792,
2889675,
2303245,
5181460083,
103986,
3480553,
9843009749,
1698082162,
9940906680,
6932654781,
1767344800,
672400,
9398204872,
3020001,
988601,
621939,
14830419,
1080016,
9763275831,
783106,
7055508,
4781702101,
620215,
9229544703,
1727108,
525883985,
1647759,
697883,
2892701,
4208212,
2561865,
9142535821,
1536859037,
1530879,
6431575,
8974291180,
1820773,
600760,
1339214,
1125767,
7688073369,
1531123,
3745447507,
1353385,
163605,
1984256,
140625,
4928062,
9078040407,
9099277808,
9869613710,
8869872153,
7585015086,
3127960928,
7066224297,
3367619927,
9940905156,
641833,
6161421458,
1642131415,
3463306086,
7685012676,
1767343848,
1894941,
3327738228,
81612,
582136525,
2989374,
1273407,
9385647266,
840330,
9239183195,
3585506132,
1590864932,
9811950417,
8086518366,
2844984,
3060048620,
724120,
2488000,
8869771940,
2209152,
746060,
4559416137,
1152542,
1203028,
3523009541,
608352,
8210107255,
3392932235,
7099880186,
5844707800,
1230174,
4012461843,
4750603,
4492799,
1698015,
8317987332,
3722646562,
3911056929,
9750087587,
9275260952,
5231638124,
4214618152,
6078358009,
3348584813,
5201788344,
9811952209,
8119405762,
1363791,
1340482,
1389706,
1611597,
1900365,
9099243054,
1491109,
5030158123,
3390273,
675555,
1451237,
1861529157,
3703507825,
900095,
9506467504,
6870667988,
2957671,
672254,
2475129,
1112402592,
1175698297,
6866152837,
1980846,
3195419770,
9134558,
610214,
4039947157,
3975478781,
4483206,
3569953,
16366696,
2036666,
1918613448,
4678617,
9810683957,
582622,
1488219,
1591577,
1478324,
2680181655,
1199889,
3064447,
8057588920,
3463303406,
6506491861,
3914334773,
3931612282,
3011659,
5311696178,
1281166,
604433172,
1479576,
7526193458,
6701342498,
1222780,
3327738362,
5516143554,
1416745406,
801672,
9608930413,
2543655,
1101750,
1303638,
1380449,
3327738912,
6699673424,
8906611667,
5688042509,
6939719821,
9275260892,
4882521560,
692158,
2133106346,
130371,
8375766184,
6034147178,
8720099552,
9811950025,
1686597923,
1930212,
9655470303,
1531148,
8415327619,
705917,
1767340335,
867556,
2886072923,
5376354459,
122367,
6701356375,
1122894,
1613744,
607164,
4532763465,
1172952,
3430719095,
1301239,
922565,
8272394691,
9841319568,
2247564,
7512263,
120545,
1751169,
1213425,
4929150647,
4272890470,
2000475,
660238,
2507264,
3141569977,
1380211,
8046829523,
1181593,
8366923019,
5807916500,
921838,
180575,
9897211009,
100735,
5291312035,
6453144907,
8233255557,
9142526091,
134230,
1653455,
9275260960,
8823571949,
2050559,
108983,
1784298753,
9142534440,
662487,
7212849830,
1939280,
2974763,
1945026,
2197716,
7350632943,
4559417100,
4012524209,
7909387192,
1620267,
1338991,
583589,
100853,
3948135,
1580261,
2002352264,
5825864259,
2931470,
708772,
3019305,
1647578,
1381802,
4501684,
4086431,
2660933,
6881629442,
7935001201,
413638975,
5844714889,
3463306753,
1860369963,
1811611,
5109383745,
607268,
594961,
3647088580,
5319101774,
2370141549,
677993814,
94985,
8647544155,
2956291,
1789359024,
4227381859,
9810649580,
9811956272,
2962479,
2881032,
1818818,
3195419611,
3463306743,
9194532474,
6939717992,
3546262752,
80564,
124222,
100752,
2944651,
2133114456,
5030159025,
1404356,
1216384,
3370850862,
17327041,
1184083,
6934315560,
1857427,
732131528,
6505790987,
2388399,
174455166,
4041230982,
17357361,
1380016,
1341380,
3019315,
2027511,
163616,
2700685434,
9914653123,
1155420,
5996319922,
9275350891,
721219,
140175,
80780,
3869220781,
1242753,
90866,
5638216935,
1983785648,
9767960492,
1109534,
4147635,
9989142368,
1698083040,
17353549,
3852489548,
902869,
849550611,
701813,
5829475867,
603714,
1540062,
6072678882,
8108922469,
2980540,
7456186095,
9598312040,
1447800,
2474301,
7456185316,
620068,
2886091747,
174456860,
5434953,
4047841,
6422797733,
1661539,
5825870866,
9653273193,
2263482,
2006571460,
6537913159,
2892961,
8400066344,
7916375350,
660633,
3232044,
3472432,
2521355,
1904088,
2021682,
9065179548,
2747963,
1220939,
9608924672,
459110396,
1200495,
8261651343,
622029,
87054,
1184977,
3675581,
2958159,
7144103050,
2220255,
106323,
1757373,
4206721376,
750021,
1594085,
3997217454,
7336209634,
9725262134,
1243561855,
725254,
4613050,
4677503392,
8451030932,
1759293,
748176336,
1107374,
1230493,
618733,
7577017446,
9155159940,
611025,
9776772378,
1285526,
9811949227,
3531345,
5825871409,
603175,
174454853,
972828011,
1090963660,
1184979,
1969972335,
2974775,
6508866035,
4684327,
5638215997,
2967044,
9722320859,
2612557,
1547973,
9275269888,
1166343,
348461788,
733682,
5024629297,
582141293,
822966,
9811880184,
5825871533,
6424401,
2544211098,
8511228559,
7891213314,
7698664615,
7847139529,
1864240,
1066926050,
103318380,
167115,
2445911,
2886072383,
1263748,
243314,
4484049308,
7456184540,
1380058,
944417,
3840346552,
9784245061,
1401639949,
5449751891,
7055779064,
1236896,
2144657,
9811887806,
9945436800,
1784293522,
1213272,
800819,
1979904976,
1210761,
8365801541,
2395903538,
1109469,
4813308326,
3587763,
831463,
5449625377,
4099631,
1619589,
920548,
623715,
2363427,
1439905,
1284317,
17346623,
781038945,
1788567,
1211337,
8906611666,
5376324243,
5201786024,
1929068,
790660,
1769637788,
3442312,
5825874362,
6072121,
5201785267,
140349,
7152865785,
8494870676,
9384547471,
1130420,
9653289913,
1304169,
9577937923,
2007288,
5449751241,
5825863573,
3474394,
6424008,
684268,
3581810,
4942423,
1792185,
5357190879,
1502052,
3127947294,
7438826613,
2004175,
1945954,
683925,
9506467732,
1400466,
9151989216,
7533532723,
3325284,
2864317,
1478584,
1231003,
526365330,
1284387,
2968599,
1208361,
6546129858,
1568479,
1860369380,
4941883292,
1960707,
7858981221,
154630856,
2511111,
2000612,
5730095952,
1800471,
3463306646,
1457150,
47040829,
2820848867,
3466250,
955787051,
7173306494,
1130060,
1202484,
710047,
793468,
3167150,
1160257,
4040668275,
1727392679,
9767870083,
646303,
703615,
5189691046,
1900322,
5319119684,
419776437,
67259,
1281035,
8511125901,
363629718,
841443,
7347146633,
4179562812,
7425184981,
3463306463,
6449202554,
2145595,
127888,
85782,
1090951719,
582916,
1207661,
831485,
2693863,
8003082,
3327733845,
1531463,
2224287499,
1369322,
91857,
5313368583,
968455942,
7221147763,
2300026,
7585013751,
2624413,
2601872,
2924755,
1674099,
8599129958,
2536566,
8411594903,
2886072180,
646011,
1461734,
2267178,
697649,
72850,
9792258267,
677091,
601693,
9300085515,
5376347502,
3463303511,
2829775,
7413665676,
2338451,
1361403,
9725262210,
3605033,
6881668534,
604168,
1668728,
1008878,
9189748200,
6920980832,
703760,
3232175995,
3253562265,
8906616384,
646674,
603792,
7988724,
113885,
4540795802,
9506468139,
6777335959,
2625846073,
5268752087,
6295947916,
1880728,
3127961307,
1449476197,
7065364272,
1780070,
4600251,
5976363,
8671572921,
6866154939,
802518,
6449153753,
9792257739,
1121637,
8182870614,
845156,
861720,
1316296,
6426434,
1330342433,
2387248187,
748177064,
4006936762,
4186579754,
2348382,
6213714954,
1193219772,
3573199,
8869775644,
9099273699,
5984209344,
2715411196,
3594149,
2370196005,
750494,
3585503657,
2954644,
2001470,
7577019069,
9914653591,
106334,
2481966,
3997216531,
7058270419,
2338446,
2573309,
7685025295,
8869760070,
4272883994,
1530316991,
3370856236,
1490533329,
720877,
1940135,
8950349072,
663245,
9076425181,
605806,
1280457,
763493,
3418846737,
9940908713,
222679,
642975,
3463305401,
4041247274,
419776294,
2864636,
2886083506,
1590864475,
4014921151,
1203248,
6881640451,
9653272014,
878776,
8869943863,
177086614,
3951024094,
6661984714,
1767344209,
3094980,
4248799215,
1864110,
601762,
5009603,
4240380783,
4439287931,
7650033589,
2318480,
4272884600,
5887058,
1914759479,
5061065206,
1370527,
363638587,
840114,
1703470,
9670832045,
6155282057,
21596293,
120044,
2063432,
1875785,
1473904,
1296192,
7877539818,
9940906774,
5057836652,
8277828095,
3902829484,
882855915,
1476261,
1495775,
2101926,
135511,
9165263262,
6168284428,
640319,
231527,
1801501,
125444,
2766949,
68066643,
1500291,
7743193468,
3997217992,
681048,
340557059,
6065238,
2937631581,
1210162027,
2318484,
9792275791,
1061218,
9869687520,
2505019748,
584199,
68083450,
2622036,
9204911281,
1447798,
4946045,
3053104141,
5063467773,
6449255811,
9960175280,
3327740408,
1292127,
9792268540,
1014166,
4302172967,
2441282,
1246306,
662542,
2304253,
8391965932,
5825863539,
1725758,
8013320547,
6567147194,
111392,
140483,
129337,
3115270888,
4041247095,
3370856544,
1503704,
9194546427,
3256024059,
840353,
9194555436,
954269289,
2858730,
1286363,
2351072,
6173539532,
5145104568,
9810654439,
3620407097,
75164,
9992465799,
363639128,
68057915,
4659070,
5159910256,
1547646,
4085750,
5786436930,
1581189,
8873714205,
348847268,
1449481514,
91996,
4041242756,
3326451354,
4713290122,
1182773,
9458508096,
140239,
1902300174,
1480446,
9914659938,
2050134,
5231524264,
825492,
9155155652,
103115,
3929598661,
8703285561,
5109386939,
5775804545,
1554141,
1870237,
866260371,
2444744,
804184,
2069621,
1574832815,
5516458502,
1803354,
7982323238,
1983416,
1421371,
1945330,
1895726,
9239207592,
678181,
9239207645,
5614442364,
625000,
2546584,
528938,
3787762,
9940907714,
9384545755,
6932941,
363640083,
6173539531,
9089049720,
2006573583,
1410939942,
8703286220,
86143,
9916064016,
2982869,
1422531,
99098,
1640264,
2504654,
608117,
2440700,
3443219,
664167,
10408102,
9155159935,
763444942,
4480650,
2000450,
6430645695,
5786435275,
5786449326,
9125218,
3147684427,
3469038,
9947188822,
1560046,
8570990546,
21699608,
9810222653,
2543314,
1162590,
851695,
1482681,
673026,
3395954370,
7425185096,
1490534596,
5825872564,
605626,
3066801375,
2733098807,
1329071,
994981,
3064428,
8812803731,
7847136402,
6343451630,
1665427307,
2367290,
744480,
616906,
675068,
2862338,
3669649,
9465284766,
8206517173,
1451457,
924203,
5619218159,
9869689031,
17334150,
9155202285,
9903840060,
3290114633,
839643,
3997217557,
5351335729,
1841495,
14373069,
1480371,
4911982,
2505307,
4737116762,
2422239,
780432,
1166727,
671053,
4581861932,
867169,
900770,
4006942972,
1289819,
2428221,
1389547,
615255,
582141967,
6445737256,
1840268,
3997217395,
842828,
8783095842,
7982355475,
3235016,
6833464701,
8869758726,
2388412,
7874953928,
3997217467,
4606273,
3463304555,
3463304514,
6866153919,
868221,
5351337245,
7584625906,
2976393,
9022937779,
702508,
2480237,
2104262,
6505791021,
751214,
1193219952,
2539985884,
1440130,
7935001158,
602104,
6932615001,
67359857,
9810652593,
1588475115,
9922706009,
686028,
1704713,
122418,
9940907137,
5159910108,
9627801885,
1020129,
140643,
1614211,
9710038034,
713481,
3700210,
641023,
1141936062,
6072679624,
6422799310,
1336445,
9040259753,
9097443563,
1837340716,
2886083553,
1868767,
8599165845,
1140197,
220179,
9692510224,
3228365625,
3418956,
3676613524,
8294928185,
1891305932,
609572639,
9940906944,
1701799,
2763366,
4227382420,
4677503412,
1881539,
2569071,
990472,
8448306381,
1944008,
8869766478,
1521206,
1423254,
7679544085,
2414306,
8067585575,
6213700988,
2886071240,
9219386915,
3279169911,
552217662,
1183528,
6946877,
419770635,
8906723326,
1223347,
21506917,
8400062691,
1405624,
2001379,
1720194,
4725374137,
3724176,
2022249,
6508866068,
7879525877,
604030,
601140530,
8067586099,
5697721462,
5917876353,
1340226,
4204505939,
1302296,
1560538,
6490618348,
9121794800,
3354908154,
1936084,
2507398,
2382606,
2977666,
746982,
1384543,
642585,
7076189170,
9219321561,
2967506,
9811968342,
2952013682,
7201186443,
2975511,
8856190918,
1251999,
8392011361,
6537824218,
2886092188,
179687,
8823572050,
611605,
5231524265,
1500715,
2092573,
9811880101,
4737151855,
689280,
4479894,
1980486185,
1090961396,
781039670,
4542302012,
3966814,
621126,
726042,
2479764,
1302696,
4872155,
8511228628,
633865021,
89557,
2076464,
1391796,
5319096831,
1530827,
559036,
83285,
9765871061,
1819472,
649918,
5567542,
8587931280,
1090954003,
705318758,
604438017,
4419,
7465040635,
1435641,
9155161339,
645962,
5347682763,
2224329,
9506466858,
9947188725,
6424381,
8233255579,
2041394,
3290104844,
1300988,
9995371535,
1220295,
7287913435,
2002343383,
1194203,
206125,
1641792,
2502945666,
1547316,
2480935,
1101063,
930391,
8272402821,
9194556022,
5557337539,
7572519348,
1500744,
1440047,
1329566,
17352874,
9059633238,
1875529,
968458499,
1593367,
3954560830,
3683681,
3354918992,
228410336,
1289488,
6785215900,
121666,
6422797796,
